,cid,y
0,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3036,3.604882312
1,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5758,-0.22184875
2,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5759,0.073064018
3,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2336,2.730815793
4,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1493,0.05201523
5,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5817,-0.168621084
6,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5889,2.8
7,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3346,2.26023505
8,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID991,2.105564234
9,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5954,2.54
10,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6028,2.006456782
11,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1732,1.015731479
12,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3283,0.474928287
13,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3082,0.155653709
14,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID969491,3.822008446
15,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1639,-0.015758526
16,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID4754,0.977121255
17,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6115,0.307059991
18,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2723790,-0.198970004
19,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID243,1.0
20,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6197,-0.037860357
21,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID679,0.102059991
22,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6214,2.114928614
23,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6228,-0.106505456
24,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6278,0.474831948
25,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3035,4.51
26,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6318,1.0
27,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6319,3.132805492
28,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6333,0.453543729
29,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6344,1.066218625
30,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6386,0.365980003
31,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6391,0.876560901
32,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6417,0.09552075
33,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6418,0.6635
34,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6421,0.024986463
35,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6428,1.6229641
36,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3589,3.963450678
